airline,src,dst,routeId,date,name_src,city_src,country_src,src_lng,src_lat,airportId_src,Covid confirmed cases_src,Monkeypox confirmed cases_src,name_dst,city_dst,country_dst,dst_lng,dst_lat,airportId_dst,Covid confirmed cases_dst,Monkeypox confirmed cases_dst,airline_name,airline_country,airlineId,flow count
4,3155,3292,2765,2022-04-21 00:00:00,Jalaluddin,Gorontalo,Indonesia,122.849858,0.637119,3155,6042595.0,,Lukou,Nanjing,China,118.862025,31.742042,3292,1927327.0,,China Eastern Airlines,China,4,1
3,4079,3307,10068,2022-04-21 00:00:00,Dhangarhi,Dhangarhi,Nepal,80.581944,28.753333,4079,978705.0,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,Southwest Airlines,United States,3,1
3,2311,3293,10237,2022-04-21 00:00:00,Jinhae,Chinhae,South Korea,128.695792,35.141175,2311,,,Luogang,Hefei,China,117.298436,31.780019,3293,1927327.0,,Southwest Airlines,United States,3,1
5,3116,3273,4539,2022-04-21 00:00:00,Phu Quoc,Phuquoc,Vietnam,103.967169,10.227025,3116,10533164.0,,Wusu,Taiyuan,China,112.628428,37.746897,3273,1927327.0,,Air China,China,5,1
5,4267,3296,3812,2022-04-21 00:00:00,Yuzhny,Ivanovo,Russia,40.940833,56.939444,4267,17846818.0,,Laishan,Yantai,China,121.371667,37.401667,3296,1927327.0,,Air China,China,5,1
3,3222,3307,10421,2022-04-21 00:00:00,Seletar,Singapore,Singapore,103.867653,1.41695,3222,1174390.0,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,Southwest Airlines,United States,3,1
5,3786,3274,3642,2022-04-21 00:00:00,Robins Afb,Macon,United States,-83.59185,32.640144,3786,,,Baiyun Intl,Guangzhou,China,113.298786,23.392436,3274,1927327.0,,Air China,China,5,1
3,5214,5529,10099,2022-04-21 00:00:00,Yam Island Airport,Yam Island,Australia,142.776,-9.90111,5214,,,Huanghua Intl,Changsha,China,113.219633,28.189158,5529,1927327.0,,Southwest Airlines,United States,3,1
4,3999,3273,3336,2022-04-21 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,,,Wusu,Taiyuan,China,112.628428,37.746897,3273,1927327.0,,China Eastern Airlines,China,4,1
4,3268,3282,3131,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Zhongchuan,Lanzhou,China,103.620775,36.515242,3282,1927327.0,,China Eastern Airlines,China,4,1
5,3182,3286,3768,2022-04-21 00:00:00,Pinang Kampai,Dumai,Indonesia,101.433558,1.609194,3182,6042595.0,,Wujiaba,Kunming,China,102.743536,24.992364,3286,1927327.0,,Air China,China,5,1
3,3946,3285,9689,2022-04-21 00:00:00,EuroAirport Basel-Mulhouse-Freiburg,Basel,Switzerland,7.529167,47.59,3946,28266009.0,,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,1927327.0,,Southwest Airlines,United States,3,1
6,3731,3307,15444,2022-04-21 00:00:00,Lubbock Preston Smith Intl,Lubbock,United States,-101.822778,33.663639,3731,,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,China Southern Airlines,China,6,1
5,3786,3286,3648,2022-04-21 00:00:00,Robins Afb,Macon,United States,-83.59185,32.640144,3786,,,Wujiaba,Kunming,China,102.743536,24.992364,3286,1927327.0,,Air China,China,5,1
5,2309,3274,3835,2022-04-21 00:00:00,Macomb Municipal Airport,Macomb,United States,-90.6523889,40.5200833,2309,,,Baiyun Intl,Guangzhou,China,113.298786,23.392436,3274,1927327.0,,Air China,China,5,1
3,5214,3287,10093,2022-04-21 00:00:00,Yam Island Airport,Yam Island,Australia,142.776,-9.90111,5214,,,Gaoqi,Xiamen,China,118.127739,24.544036,3287,,,Southwest Airlines,United States,3,1
3,3039,3285,10061,2022-04-21 00:00:00,Wattay Intl,Vientiane,Laos,102.563256,17.988322,3039,203545.0,,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,1927327.0,,Southwest Airlines,United States,3,1
4,3976,5239,2784,2022-04-21 00:00:00,Telluride,Telluride,United States,-107.90848,37.953759,3976,,,Qingyang Airport,Qingyang,China,107.603,35.7997,5239,1927327.0,,China Eastern Airlines,China,4,1
5,4221,3306,4354,2022-04-21 00:00:00,Ust-Ilimsk,Ust Ilimsk,Russia,102.566,58.135,4221,17846818.0,,Hailang,Mudanjiang,China,129.568972,44.524072,3306,1927327.0,,Air China,China,5,1
4,4267,3295,2461,2022-04-21 00:00:00,Yuzhny,Ivanovo,Russia,40.940833,56.939444,4267,17846818.0,,Hongqiao Intl,Shanghai,China,121.336319,31.197875,3295,1927327.0,,China Eastern Airlines,China,4,1
5,3268,5259,4474,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Shubuling Airport,Linyi,China,118.412,35.0461,5259,1927327.0,,Air China,China,5,1
3,5214,5530,10104,2022-04-21 00:00:00,Yam Island Airport,Yam Island,Australia,142.776,-9.90111,5214,,,Manzhouli,Manzhouli,China,117.329444,49.566667,5530,1927327.0,,Southwest Airlines,United States,3,1
5,3111,3273,4053,2022-04-21 00:00:00,Kep,Kep,Vietnam,106.261083,21.394639,3111,10533164.0,,Wusu,Taiyuan,China,112.628428,37.746897,3273,1927327.0,,Air China,China,5,1
4,3268,3285,3070,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,1927327.0,,China Eastern Airlines,China,4,1
5,4011,3286,4051,2022-04-21 00:00:00,Ambouli International Airport,Djibouti,Djibouti,43.1594,11.5472,4011,15611.0,,Wujiaba,Kunming,China,102.743536,24.992364,3286,1927327.0,,Air China,China,5,1
3,5214,5233,10105,2022-04-21 00:00:00,Yam Island Airport,Yam Island,Australia,142.776,-9.90111,5214,,,Nanyang Airport,Nanyang,China,112.615,32.9808,5233,1927327.0,,Southwest Airlines,United States,3,1
5,3922,3274,4626,2022-04-21 00:00:00,Domododevo,Moscow,Russia,37.906111,55.408611,3922,17846818.0,,Baiyun Intl,Guangzhou,China,113.298786,23.392436,3274,1927327.0,,Air China,China,5,1
3,3039,3285,10061,2022-04-21 00:00:00,Wattay Intl,Vientiane,Laos,102.563256,17.988322,3039,203545.0,,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,1927327.0,,Southwest Airlines,United States,3,1
2,3750,3926,16207,2022-04-21 00:00:00,Tyler Pounds Rgnl,Tyler,United States,-95.402386,32.354139,3750,,,Lijiang Airport,Lijiang,China,100.23333,26.883333,3926,1927327.0,,easyJet,United Kingdom,2,1
4,4034,3277,3226,2022-04-21 00:00:00,Oudomxay,Muang Xay,Laos,101.994,20.6827,4034,203545.0,,Wuxu,Nanning,China,108.172442,22.608267,3277,1927327.0,,China Eastern Airlines,China,4,1
4,3268,3292,3046,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Lukou,Nanjing,China,118.862025,31.742042,3292,1927327.0,,China Eastern Airlines,China,4,1
3,3155,3279,9831,2022-04-21 00:00:00,Jalaluddin,Gorontalo,Indonesia,122.849858,0.637119,3155,6042595.0,,Xinzheng,Zhengzhou,China,113.840889,34.519672,3279,1927327.0,,Southwest Airlines,United States,3,1
4,2153,3298,2815,2022-04-21 00:00:00,Shahbaz Ab,Jacobsbad,Pakistan,68.449711,28.284167,2153,1527669.0,,Longdongbao,Guiyang,China,106.800703,26.538522,3298,1927327.0,,China Eastern Airlines,China,4,1
7,3546,3926,5657,2022-04-21 00:00:00,Bob Hope,Burbank,United States,-118.358667,34.200667,3546,,,Lijiang Airport,Lijiang,China,100.23333,26.883333,3926,1927327.0,,US Airways,United States,7,1
4,2220,3289,3368,2022-04-21 00:00:00,Sungshan,Taipei,Taiwan,121.5525,25.069722,2220,,,Changle,Fuzhou,China,119.663272,25.935064,3289,1927327.0,,China Eastern Airlines,China,4,1
3,5214,5529,10099,2022-04-21 00:00:00,Yam Island Airport,Yam Island,Australia,142.776,-9.90111,5214,,,Huanghua Intl,Changsha,China,113.219633,28.189158,5529,1927327.0,,Southwest Airlines,United States,3,1
3,2269,3307,9777,2022-04-21 00:00:00,Shizuhama,Yaizu,Japan,138.298056,34.812778,2269,7531317.0,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,Southwest Airlines,United States,3,1
3,3830,3307,9691,2022-04-21 00:00:00,Nakhon Si Thammarat,Nakhon Si Thammarat,Thailand,99.944725,8.539617,3830,4128038.0,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,Southwest Airlines,United States,3,1
4,2223,3286,2994,2022-04-21 00:00:00,Hualien,Hualien,Taiwan,121.616906,24.023725,2223,,,Wujiaba,Kunming,China,102.743536,24.992364,3286,1927327.0,,China Eastern Airlines,China,4,1
3,2320,3307,10469,2022-04-21 00:00:00,Pohang,Pohang,South Korea,129.420486,35.987858,2320,,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,Southwest Airlines,United States,3,1
4,3370,3307,3197,2022-04-21 00:00:00,North Perry,Hollywood,United States,-80.240722,26.001222,3370,,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,China Eastern Airlines,China,4,1
3,4188,3307,9870,2022-04-21 00:00:00,Chumphon,Chumphon,Thailand,99.361706,10.7112,4188,4128038.0,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,Southwest Airlines,United States,3,1
3,5214,3294,10100,2022-04-21 00:00:00,Yam Island Airport,Yam Island,Australia,142.776,-9.90111,5214,,,Liuting,Qingdao,China,120.374436,36.266108,3294,1927327.0,,Southwest Airlines,United States,3,1
3,3043,3285,9980,2022-04-21 00:00:00,Janakpur,Janakpur,Nepal,85.922394,26.708806,3043,978705.0,,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,1927327.0,,Southwest Airlines,United States,3,1
4,2219,3271,3373,2022-04-21 00:00:00,Pingtung North,Pingtung,Taiwan,120.482,22.700239,2219,,,Dongshan,Hailar,China,119.825,49.204997,3271,1927327.0,,China Eastern Airlines,China,4,1
3,2996,3287,9782,2022-04-21 00:00:00,Zia Intl,Dhaka,Bangladesh,90.397781,23.843333,2996,1952485.0,,Gaoqi,Xiamen,China,118.127739,24.544036,3287,,,Southwest Airlines,United States,3,1
3,1358,3307,9562,2022-04-21 00:00:00,Creil,Creil,France,2.519139,49.253547,1358,28266009.0,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,Southwest Airlines,United States,3,1
5,4034,3296,4561,2022-04-21 00:00:00,Oudomxay,Muang Xay,Laos,101.994,20.6827,4034,203545.0,,Laishan,Yantai,China,121.371667,37.401667,3296,1927327.0,,Air China,China,5,1
4,3268,5254,3065,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Jingdezhen Airport,Jingdezhen,China,117.176,29.3386,5254,1927327.0,,China Eastern Airlines,China,4,1
3,6472,3294,9776,2022-04-21 00:00:00,Mamitupo,Mamitupo,Panama,-77.984167,9.186667,6472,,,Liuting,Qingdao,China,120.374436,36.266108,3294,1927327.0,,Southwest Airlines,United States,3,1
3,2256,3307,10134,2022-04-21 00:00:00,Kumamoto,Kumamoto,Japan,130.85505,32.837319,2256,7531317.0,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,Southwest Airlines,United States,3,1
9,3571,3926,574,2022-04-21 00:00:00,Tyndall Afb,Panama City,United States,-85.575417,30.069567,3571,,,Lijiang Airport,Lijiang,China,100.23333,26.883333,3926,1927327.0,,United Airlines,United States,9,1
3,2220,5263,10528,2022-04-21 00:00:00,Sungshan,Taipei,Taiwan,121.5525,25.069722,2220,,,Weihai Airport,Weihai,China,122.229,37.1871,5263,1927327.0,,Southwest Airlines,United States,3,1
5,2309,3278,3833,2022-04-21 00:00:00,Macomb Municipal Airport,Macomb,United States,-90.6523889,40.5200833,2309,,,Baoan Intl,Shenzhen,China,113.810664,22.639258,3278,1927327.0,,Air China,China,5,1
5,4038,3287,4347,2022-04-21 00:00:00,Petersburg James A. Johnson,Petersburg,United States,-132.945278,56.801667,4038,,,Gaoqi,Xiamen,China,118.127739,24.544036,3287,,,Air China,China,5,1
5,6978,3273,4055,2022-04-21 00:00:00,Yarram,Yarram,Australia,146.75,-38.56,6978,5613341.0,,Wusu,Taiyuan,China,112.628428,37.746897,3273,1927327.0,,Air China,China,5,1
5,4217,3302,4179,2022-04-21 00:00:00,Riem,Munich,Germany,11.690278,48.137778,4217,24006254.0,,Hotan,Hotan,China,79.864933,37.038522,3302,1927327.0,,Air China,China,5,1
4,3268,3289,3047,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Changle,Fuzhou,China,119.663272,25.935064,3289,1927327.0,,China Eastern Airlines,China,4,1
5,4267,3291,3820,2022-04-21 00:00:00,Yuzhny,Ivanovo,Russia,40.940833,56.939444,4267,17846818.0,,Lishe,Ninbo,China,121.461906,29.826683,3291,1927327.0,,Air China,China,5,1
3,3837,3293,10131,2022-04-21 00:00:00,Eleftherios Venizelos Intl,Athens,Greece,23.944467,37.936358,3837,3266368.0,,Luogang,Hefei,China,117.298436,31.780019,3293,1927327.0,,Southwest Airlines,United States,3,1
4,3999,3289,3345,2022-04-21 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,,,Changle,Fuzhou,China,119.663272,25.935064,3289,1927327.0,,China Eastern Airlines,China,4,1
3,4034,3293,10413,2022-04-21 00:00:00,Oudomxay,Muang Xay,Laos,101.994,20.6827,4034,203545.0,,Luogang,Hefei,China,117.298436,31.780019,3293,1927327.0,,Southwest Airlines,United States,3,1
5,4034,3275,4570,2022-04-21 00:00:00,Oudomxay,Muang Xay,Laos,101.994,20.6827,4034,203545.0,,Huanghua,Changcha,China,113.219633,28.189158,3275,1927327.0,,Air China,China,5,1
3,3976,3302,9841,2022-04-21 00:00:00,Telluride,Telluride,United States,-107.90848,37.953759,3976,,,Hotan,Hotan,China,79.864933,37.038522,3302,1927327.0,,Southwest Airlines,United States,3,1
4,2996,3279,2726,2022-04-21 00:00:00,Zia Intl,Dhaka,Bangladesh,90.397781,23.843333,2996,1952485.0,,Xinzheng,Zhengzhou,China,113.840889,34.519672,3279,1927327.0,,China Eastern Airlines,China,4,1
5,3786,3286,3648,2022-04-21 00:00:00,Robins Afb,Macon,United States,-83.59185,32.640144,3786,,,Wujiaba,Kunming,China,102.743536,24.992364,3286,1927327.0,,Air China,China,5,1
7,2223,3307,6540,2022-04-21 00:00:00,Hualien,Hualien,Taiwan,121.616906,24.023725,2223,,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,US Airways,United States,7,1
6,3421,3926,14444,2022-04-21 00:00:00,Campbell Aaf,Hopkinsville,United States,-87.496183,36.668567,3421,,,Lijiang Airport,Lijiang,China,100.23333,26.883333,3926,1927327.0,,China Southern Airlines,China,6,1
3,3837,3307,10130,2022-04-21 00:00:00,Eleftherios Venizelos Intl,Athens,Greece,23.944467,37.936358,3837,3266368.0,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,Southwest Airlines,United States,3,1
4,4034,3289,3219,2022-04-21 00:00:00,Oudomxay,Muang Xay,Laos,101.994,20.6827,4034,203545.0,,Changle,Fuzhou,China,119.663272,25.935064,3289,1927327.0,,China Eastern Airlines,China,4,1
3,2996,3282,9794,2022-04-21 00:00:00,Zia Intl,Dhaka,Bangladesh,90.397781,23.843333,2996,1952485.0,,Zhongchuan,Lanzhou,China,103.620775,36.515242,3282,1927327.0,,Southwest Airlines,United States,3,1
4,3268,4189,3109,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Jiuzhaigou Huanglong,Jiuzhaigou,China,103.683,32.857,4189,1927327.0,,China Eastern Airlines,China,4,1
9,3385,3307,1084,2022-04-21 00:00:00,Laughlin Afb,Del Rio,United States,-100.777975,29.359486,3385,,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,United Airlines,United States,9,1
3,3629,3307,9808,2022-04-21 00:00:00,Lackland Afb Kelly Fld Annex,San Antonio,United States,-98.581108,29.384228,3629,,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,Southwest Airlines,United States,3,1
3,2248,3293,9718,2022-04-21 00:00:00,Fukue,Fukue,Japan,128.832808,32.666269,2248,7531317.0,,Luogang,Hefei,China,117.298436,31.780019,3293,1927327.0,,Southwest Airlines,United States,3,1
3,3946,3947,9688,2022-04-21 00:00:00,EuroAirport Basel-Mulhouse-Freiburg,Basel,Switzerland,7.529167,47.59,3946,28266009.0,,Dali,Dali,China,100.319444,25.649444,3947,1927327.0,,Southwest Airlines,United States,3,1
5,4195,3282,3988,2022-04-21 00:00:00,Kaieteur,Kaieteur,Guyana,-59.483,5.167,4195,63399.0,,Zhongchuan,Lanzhou,China,103.620775,36.515242,3282,1927327.0,,Air China,China,5,1
7,3698,3307,6009,2022-04-21 00:00:00,Kapalua,Lahania-kapalua,United States,-156.673031,20.962936,3698,,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,US Airways,United States,7,1
4,4034,5263,3232,2022-04-21 00:00:00,Oudomxay,Muang Xay,Laos,101.994,20.6827,4034,203545.0,,Weihai Airport,Weihai,China,122.229,37.1871,5263,1927327.0,,China Eastern Airlines,China,4,1
3,7394,3271,10109,2022-04-21 00:00:00,Bamyan Airport,Bamyan,Afghanistan,67.816667,34.816667,7394,178611.0,,Dongshan,Hailar,China,119.825,49.204997,3271,1927327.0,,Southwest Airlines,United States,3,1
5,4267,3291,3820,2022-04-21 00:00:00,Yuzhny,Ivanovo,Russia,40.940833,56.939444,4267,17846818.0,,Lishe,Ninbo,China,121.461906,29.826683,3291,1927327.0,,Air China,China,5,1
4,3268,5222,3051,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Tongliao Airport,Tongliao,China,122.2,43.5567,5222,1927327.0,,China Eastern Airlines,China,4,1
5,3244,3273,4357,2022-04-21 00:00:00,Melbourne Moorabbin,Melbourne,Australia,145.102222,-37.975833,3244,5613341.0,,Wusu,Taiyuan,China,112.628428,37.746897,3273,1927327.0,,Air China,China,5,1
5,2223,3273,4442,2022-04-21 00:00:00,Hualien,Hualien,Taiwan,121.616906,24.023725,2223,,,Wusu,Taiyuan,China,112.628428,37.746897,3273,1927327.0,,Air China,China,5,1
4,3268,3272,3120,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Binhai,Tianjin,China,117.346183,39.124353,3272,1927327.0,,China Eastern Airlines,China,4,1
4,3155,3293,2768,2022-04-21 00:00:00,Jalaluddin,Gorontalo,Indonesia,122.849858,0.637119,3155,6042595.0,,Luogang,Hefei,China,117.298436,31.780019,3293,1927327.0,,China Eastern Airlines,China,4,1
5,4034,3279,4584,2022-04-21 00:00:00,Oudomxay,Muang Xay,Laos,101.994,20.6827,4034,203545.0,,Xinzheng,Zhengzhou,China,113.840889,34.519672,3279,1927327.0,,Air China,China,5,1
3,3827,3307,9612,2022-04-21 00:00:00,Adi Sumarmo Wiryokusumo,Solo City,Indonesia,110.756892,-7.516089,3827,6042595.0,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,Southwest Airlines,United States,3,1
4,503,3307,2891,2022-04-21 00:00:00,Blackbushe,Blackbushe,United Kingdom,-0.8475,51.323889,503,22082374.0,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,China Eastern Airlines,China,4,1
5,3155,3273,4167,2022-04-21 00:00:00,Jalaluddin,Gorontalo,Indonesia,122.849858,0.637119,3155,6042595.0,,Wusu,Taiyuan,China,112.628428,37.746897,3273,1927327.0,,Air China,China,5,1
3,3111,3276,9726,2022-04-21 00:00:00,Kep,Kep,Vietnam,106.261083,21.394639,3111,10533164.0,,Liangjiang,Guilin,China,110.039197,25.218106,3276,1927327.0,,Southwest Airlines,United States,3,1
4,2269,3306,2719,2022-04-21 00:00:00,Shizuhama,Yaizu,Japan,138.298056,34.812778,2269,7531317.0,,Hailang,Mudanjiang,China,129.568972,44.524072,3306,1927327.0,,China Eastern Airlines,China,4,1
4,3385,3307,2888,2022-04-21 00:00:00,Laughlin Afb,Del Rio,United States,-100.777975,29.359486,3385,,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,China Eastern Airlines,China,4,1
4,3999,3274,3340,2022-04-21 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,,,Baiyun Intl,Guangzhou,China,113.298786,23.392436,3274,1927327.0,,China Eastern Airlines,China,4,1
5,3786,3274,3642,2022-04-21 00:00:00,Robins Afb,Macon,United States,-83.59185,32.640144,3786,,,Baiyun Intl,Guangzhou,China,113.298786,23.392436,3274,1927327.0,,Air China,China,5,1
4,3268,3275,3073,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Huanghua,Changcha,China,113.219633,28.189158,3275,1927327.0,,China Eastern Airlines,China,4,1
4,3244,3307,2917,2022-04-21 00:00:00,Melbourne Moorabbin,Melbourne,Australia,145.102222,-37.975833,3244,5613341.0,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,China Eastern Airlines,China,4,1
4,3268,3291,3092,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Lishe,Ninbo,China,121.461906,29.826683,3291,1927327.0,,China Eastern Airlines,China,4,1
5,3268,5259,4474,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Shubuling Airport,Linyi,China,118.412,35.0461,5259,1927327.0,,Air China,China,5,1
4,4034,3278,3214,2022-04-21 00:00:00,Oudomxay,Muang Xay,Laos,101.994,20.6827,4034,203545.0,,Baoan Intl,Shenzhen,China,113.810664,22.639258,3278,1927327.0,,China Eastern Airlines,China,4,1
3,5214,5286,10096,2022-04-21 00:00:00,Yam Island Airport,Yam Island,Australia,142.776,-9.90111,5214,,,Jinzhou Airport,Jinzhou,China,121.062,41.1014,5286,1927327.0,,Southwest Airlines,United States,3,1
4,3922,3277,3249,2022-04-21 00:00:00,Domododevo,Moscow,Russia,37.906111,55.408611,3922,17846818.0,,Wuxu,Nanning,China,108.172442,22.608267,3277,1927327.0,,China Eastern Airlines,China,4,1
4,3976,3302,2781,2022-04-21 00:00:00,Telluride,Telluride,United States,-107.90848,37.953759,3976,,,Hotan,Hotan,China,79.864933,37.038522,3302,1927327.0,,China Eastern Airlines,China,4,1
3,3786,3307,9532,2022-04-21 00:00:00,Robins Afb,Macon,United States,-83.59185,32.640144,3786,,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,Southwest Airlines,United States,3,1
4,3999,3273,3336,2022-04-21 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,,,Wusu,Taiyuan,China,112.628428,37.746897,3273,1927327.0,,China Eastern Airlines,China,4,1
4,3039,3292,2922,2022-04-21 00:00:00,Wattay Intl,Vientiane,Laos,102.563256,17.988322,3039,203545.0,,Lukou,Nanjing,China,118.862025,31.742042,3292,1927327.0,,China Eastern Airlines,China,4,1
5,3268,5239,4498,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Qingyang Airport,Qingyang,China,107.603,35.7997,5239,1927327.0,,Air China,China,5,1
5,4034,3279,4584,2022-04-21 00:00:00,Oudomxay,Muang Xay,Laos,101.994,20.6827,4034,203545.0,,Xinzheng,Zhengzhou,China,113.840889,34.519672,3279,1927327.0,,Air China,China,5,1
5,2223,3306,4444,2022-04-21 00:00:00,Hualien,Hualien,Taiwan,121.616906,24.023725,2223,,,Hailang,Mudanjiang,China,129.568972,44.524072,3306,1927327.0,,Air China,China,5,1
5,3155,3306,4171,2022-04-21 00:00:00,Jalaluddin,Gorontalo,Indonesia,122.849858,0.637119,3155,6042595.0,,Hailang,Mudanjiang,China,129.568972,44.524072,3306,1927327.0,,Air China,China,5,1
3,2223,3273,10184,2022-04-21 00:00:00,Hualien,Hualien,Taiwan,121.616906,24.023725,2223,,,Wusu,Taiyuan,China,112.628428,37.746897,3273,1927327.0,,Southwest Airlines,United States,3,1
