航空公司ID,出发地ID,目的地ID,航线ID,日期,出发地机场名称,出发地城市,出发地国家,src_lng,src_lat,出发地机场ID,出发地新冠确诊病例,出发地猴痘确诊病例,目的地机场名称,目的地城市,目的地国家,dst_lng,dst_lat,目的地机场ID,目的地新冠确诊病例,目的地猴痘确诊病例,航空公司名称,航空公司国家,航空公司ID,航线流量,病例
5,3222,3288,4591,2030-01-27 00:00:00,Seletar,Singapore,Singapore,103.867653,1.41695,3222,1336974.0,0.0,Changbei Intl,Nanchang,China,115.9,28.865,3288,115032.0,0.0,Air China,China,5,1,1336974.0
5,3182,3288,3767,2030-01-27 00:00:00,Pinang Kampai,Dumai,Indonesia,101.433558,1.609194,3182,5461094.0,0.0,Changbei Intl,Nanchang,China,115.9,28.865,3288,115032.0,0.0,Air China,China,5,2,5461094.0
4,4011,3288,2655,2030-01-27 00:00:00,Ambouli International Airport,Djibouti,Djibouti,43.1594,11.5472,4011,132953.0,0.0,Changbei Intl,Nanchang,China,115.9,28.865,3288,115032.0,0.0,China Eastern Airlines,China,4,3,132953.0
5,4011,3288,4042,2030-01-27 00:00:00,Ambouli International Airport,Djibouti,Djibouti,43.1594,11.5472,4011,1352580.0,0.0,Changbei Intl,Nanchang,China,115.9,28.865,3288,115032.0,0.0,Air China,China,5,1,1352580.0
5,3039,3288,4358,2030-01-27 00:00:00,Wattay Intl,Vientiane,Laos,102.563256,17.988322,3039,964162.0,0.0,Changbei Intl,Nanchang,China,115.9,28.865,3288,115032.0,0.0,Air China,China,5,1,964162.0
5,3922,3288,4627,2030-01-27 00:00:00,Domododevo,Moscow,Russia,37.906111,55.408611,3922,8762029.0,0.0,Changbei Intl,Nanchang,China,115.9,28.865,3288,115032.0,0.0,Air China,China,5,2,8762029.0
4,3999,3288,3343,2030-01-27 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,0.0,0.0,Changbei Intl,Nanchang,China,115.9,28.865,3288,115032.0,0.0,China Eastern Airlines,China,4,3,0.0
5,3999,3288,4721,2030-01-27 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,0.0,0.0,Changbei Intl,Nanchang,China,115.9,28.865,3288,115032.0,0.0,Air China,China,5,3,0.0
5,3786,3276,3645,2030-01-27 00:00:00,Robins Afb,Macon,United States,-83.59185,32.640144,3786,0.0,0.0,Liangjiang,Guilin,China,110.039197,25.218106,3276,115032.0,0.0,Air China,China,5,3,0.0
3,3111,3276,9726,2030-01-27 00:00:00,Kep,Kep,Vietnam,106.261083,21.394639,3111,1028155.0,0.0,Liangjiang,Guilin,China,110.039197,25.218106,3276,115032.0,0.0,Southwest Airlines,United States,3,1,1028155.0
4,3268,3276,3093,2030-01-27 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,965613.0,0.0,Liangjiang,Guilin,China,110.039197,25.218106,3276,115032.0,0.0,China Eastern Airlines,China,4,3,965613.0
5,3268,3276,4482,2030-01-27 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,901985.0,0.0,Liangjiang,Guilin,China,110.039197,25.218106,3276,115032.0,0.0,Air China,China,5,2,901985.0
3,3222,3276,10419,2030-01-27 00:00:00,Seletar,Singapore,Singapore,103.867653,1.41695,3222,2727461.0,0.0,Liangjiang,Guilin,China,110.039197,25.218106,3276,115032.0,0.0,Southwest Airlines,United States,3,3,2727461.0
5,2220,3276,4742,2030-01-27 00:00:00,Sungshan,Taipei,Taiwan,121.5525,25.069722,2220,0.0,0.0,Liangjiang,Guilin,China,110.039197,25.218106,3276,115032.0,0.0,Air China,China,5,3,0.0
5,4011,3276,4046,2030-01-27 00:00:00,Ambouli International Airport,Djibouti,Djibouti,43.1594,11.5472,4011,1993637.0,0.0,Liangjiang,Guilin,China,110.039197,25.218106,3276,115032.0,0.0,Air China,China,5,3,1993637.0
4,3039,3276,2926,2030-01-27 00:00:00,Wattay Intl,Vientiane,Laos,102.563256,17.988322,3039,2597658.0,0.0,Liangjiang,Guilin,China,110.039197,25.218106,3276,115032.0,0.0,China Eastern Airlines,China,4,3,2597658.0
3,3146,3276,10350,2030-01-27 00:00:00,Taungoo,Taungoo,Burma,96.401239,19.031275,3146,0.0,0.0,Liangjiang,Guilin,China,110.039197,25.218106,3276,115032.0,0.0,Southwest Airlines,United States,3,1,0.0
4,3922,3276,3247,2030-01-27 00:00:00,Domododevo,Moscow,Russia,37.906111,55.408611,3922,7832684.0,0.0,Liangjiang,Guilin,China,110.039197,25.218106,3276,115032.0,0.0,China Eastern Airlines,China,4,1,7832684.0
3,3922,3276,10451,2030-01-27 00:00:00,Domododevo,Moscow,Russia,37.906111,55.408611,3922,6116908.0,0.0,Liangjiang,Guilin,China,110.039197,25.218106,3276,115032.0,0.0,Southwest Airlines,United States,3,3,6116908.0
3,2953,3276,10234,2030-01-27 00:00:00,Kampong Chhnang,Kompong Chnang,Cambodia,104.563875,12.255236,2953,1369850.0,0.0,Liangjiang,Guilin,China,110.039197,25.218106,3276,115032.0,0.0,Southwest Airlines,United States,3,3,1369850.0
3,3038,3276,10576,2030-01-27 00:00:00,Sam Neua,Sam Neua,Laos,104.066583,20.418358,3038,856811.0,0.0,Liangjiang,Guilin,China,110.039197,25.218106,3276,115032.0,0.0,Southwest Airlines,United States,3,2,856811.0
5,3786,4189,3646,2030-01-27 00:00:00,Robins Afb,Macon,United States,-83.59185,32.640144,3786,0.0,0.0,Jiuzhaigou Huanglong,Jiuzhaigou,China,103.683,32.857,4189,115032.0,0.0,Air China,China,5,1,0.0
5,2996,4189,4123,2030-01-27 00:00:00,Zia Intl,Dhaka,Bangladesh,90.397781,23.843333,2996,2226260.0,0.0,Jiuzhaigou Huanglong,Jiuzhaigou,China,103.683,32.857,4189,115032.0,0.0,Air China,China,5,3,2226260.0
4,3268,4189,3109,2030-01-27 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,431139.0,0.0,Jiuzhaigou Huanglong,Jiuzhaigou,China,103.683,32.857,4189,115032.0,0.0,China Eastern Airlines,China,4,2,431139.0
5,3268,4189,4488,2030-01-27 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,1231934.0,0.0,Jiuzhaigou Huanglong,Jiuzhaigou,China,103.683,32.857,4189,115032.0,0.0,Air China,China,5,3,1231934.0
5,3922,4189,4632,2030-01-27 00:00:00,Domododevo,Moscow,Russia,37.906111,55.408611,3922,8661232.0,0.0,Jiuzhaigou Huanglong,Jiuzhaigou,China,103.683,32.857,4189,115032.0,0.0,Air China,China,5,2,8661232.0
5,3786,3279,3647,2030-01-27 00:00:00,Robins Afb,Macon,United States,-83.59185,32.640144,3786,0.0,0.0,Xinzheng,Zhengzhou,China,113.840889,34.519672,3279,115032.0,0.0,Air China,China,5,2,0.0
4,2996,3279,2726,2030-01-27 00:00:00,Zia Intl,Dhaka,Bangladesh,90.397781,23.843333,2996,4167194.0,0.0,Xinzheng,Zhengzhou,China,113.840889,34.519672,3279,115032.0,0.0,China Eastern Airlines,China,4,3,4167194.0
5,2996,3279,4124,2030-01-27 00:00:00,Zia Intl,Dhaka,Bangladesh,90.397781,23.843333,2996,2421872.0,0.0,Xinzheng,Zhengzhou,China,113.840889,34.519672,3279,115032.0,0.0,Air China,China,5,2,2421872.0
5,3155,3279,4177,2030-01-27 00:00:00,Jalaluddin,Gorontalo,Indonesia,122.849858,0.637119,3155,4052694.0,0.0,Xinzheng,Zhengzhou,China,113.840889,34.519672,3279,115032.0,0.0,Air China,China,5,1,4052694.0
3,3155,3279,9831,2030-01-27 00:00:00,Jalaluddin,Gorontalo,Indonesia,122.849858,0.637119,3155,4011084.0,0.0,Xinzheng,Zhengzhou,China,113.840889,34.519672,3279,115032.0,0.0,Southwest Airlines,United States,3,2,4011084.0
5,2209,3279,4215,2030-01-27 00:00:00,Lyudao,Green Island,Taiwan,121.466481,22.673853,2209,0.0,0.0,Xinzheng,Zhengzhou,China,113.840889,34.519672,3279,115032.0,0.0,Air China,China,5,3,0.0
3,2209,3279,9878,2030-01-27 00:00:00,Lyudao,Green Island,Taiwan,121.466481,22.673853,2209,0.0,0.0,Xinzheng,Zhengzhou,China,113.840889,34.519672,3279,115032.0,0.0,Southwest Airlines,United States,3,3,0.0
4,3268,3279,3127,2030-01-27 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,2388794.0,0.0,Xinzheng,Zhengzhou,China,113.840889,34.519672,3279,115032.0,0.0,China Eastern Airlines,China,4,3,2388794.0
5,3268,3279,4494,2030-01-27 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,2429077.0,0.0,Xinzheng,Zhengzhou,China,113.840889,34.519672,3279,115032.0,0.0,Air China,China,5,2,2429077.0
3,3268,3279,10228,2030-01-27 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,2507272.0,0.0,Xinzheng,Zhengzhou,China,113.840889,34.519672,3279,115032.0,0.0,Southwest Airlines,United States,3,1,2507272.0
3,3222,3279,10423,2030-01-27 00:00:00,Seletar,Singapore,Singapore,103.867653,1.41695,3222,604615.0,0.0,Xinzheng,Zhengzhou,China,113.840889,34.519672,3279,115032.0,0.0,Southwest Airlines,United States,3,3,604615.0
5,2220,3279,4747,2030-01-27 00:00:00,Sungshan,Taipei,Taiwan,121.5525,25.069722,2220,0.0,0.0,Xinzheng,Zhengzhou,China,113.840889,34.519672,3279,115032.0,0.0,Air China,China,5,3,0.0
3,2220,3279,10527,2030-01-27 00:00:00,Sungshan,Taipei,Taiwan,121.5525,25.069722,2220,0.0,0.0,Xinzheng,Zhengzhou,China,113.840889,34.519672,3279,115032.0,0.0,Southwest Airlines,United States,3,3,0.0
4,4267,3279,2460,2030-01-27 00:00:00,Yuzhny,Ivanovo,Russia,40.940833,56.939444,4267,8102588.0,0.0,Xinzheng,Zhengzhou,China,113.840889,34.519672,3279,115032.0,0.0,China Eastern Airlines,China,4,1,8102588.0
5,4267,3279,3828,2030-01-27 00:00:00,Yuzhny,Ivanovo,Russia,40.940833,56.939444,4267,7414522.0,0.0,Xinzheng,Zhengzhou,China,113.840889,34.519672,3279,115032.0,0.0,Air China,China,5,2,7414522.0
4,3827,3279,2499,2030-01-27 00:00:00,Adi Sumarmo Wiryokusumo,Solo City,Indonesia,110.756892,-7.516089,3827,4505007.0,0.0,Xinzheng,Zhengzhou,China,113.840889,34.519672,3279,115032.0,0.0,China Eastern Airlines,China,4,3,4505007.0
5,4011,3279,4050,2030-01-27 00:00:00,Ambouli International Airport,Djibouti,Djibouti,43.1594,11.5472,4011,298910.0,0.0,Xinzheng,Zhengzhou,China,113.840889,34.519672,3279,115032.0,0.0,Air China,China,5,2,298910.0
4,3976,3279,2782,2030-01-27 00:00:00,Telluride,Telluride,United States,-107.90848,37.953759,3976,0.0,0.0,Xinzheng,Zhengzhou,China,113.840889,34.519672,3279,115032.0,0.0,China Eastern Airlines,China,4,3,0.0
5,3976,3279,4187,2030-01-27 00:00:00,Telluride,Telluride,United States,-107.90848,37.953759,3976,0.0,0.0,Xinzheng,Zhengzhou,China,113.840889,34.519672,3279,115032.0,0.0,Air China,China,5,2,0.0
4,3039,3279,2932,2030-01-27 00:00:00,Wattay Intl,Vientiane,Laos,102.563256,17.988322,3039,152031.0,0.0,Xinzheng,Zhengzhou,China,113.840889,34.519672,3279,115032.0,0.0,China Eastern Airlines,China,4,3,152031.0
4,4034,3279,3231,2030-01-27 00:00:00,Oudomxay,Muang Xay,Laos,101.994,20.6827,4034,896057.0,0.0,Xinzheng,Zhengzhou,China,113.840889,34.519672,3279,115032.0,0.0,China Eastern Airlines,China,4,2,896057.0
5,4034,3279,4584,2030-01-27 00:00:00,Oudomxay,Muang Xay,Laos,101.994,20.6827,4034,1214869.0,0.0,Xinzheng,Zhengzhou,China,113.840889,34.519672,3279,115032.0,0.0,Air China,China,5,2,1214869.0
5,3922,3279,4634,2030-01-27 00:00:00,Domododevo,Moscow,Russia,37.906111,55.408611,3922,7359961.0,0.0,Xinzheng,Zhengzhou,China,113.840889,34.519672,3279,115032.0,0.0,Air China,China,5,1,7359961.0
3,3922,3279,10454,2030-01-27 00:00:00,Domododevo,Moscow,Russia,37.906111,55.408611,3922,6642302.0,0.0,Xinzheng,Zhengzhou,China,113.840889,34.519672,3279,115032.0,0.0,Southwest Airlines,United States,3,2,6642302.0
4,3999,3279,3361,2030-01-27 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,0.0,0.0,Xinzheng,Zhengzhou,China,113.840889,34.519672,3279,115032.0,0.0,China Eastern Airlines,China,4,2,0.0
5,3999,3279,4729,2030-01-27 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,0.0,0.0,Xinzheng,Zhengzhou,China,113.840889,34.519672,3279,115032.0,0.0,Air China,China,5,1,0.0
3,5298,3279,9520,2030-01-27 00:00:00,Worcester Regional Airport,Worcester,United States,-71.8757,42.2673,5298,0.0,0.0,Xinzheng,Zhengzhou,China,113.840889,34.519672,3279,115032.0,0.0,Southwest Airlines,United States,3,3,0.0
3,3786,3285,9530,2030-01-27 00:00:00,Robins Afb,Macon,United States,-83.59185,32.640144,3786,0.0,0.0,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,115032.0,0.0,Southwest Airlines,United States,3,2,0.0
3,2944,3285,9609,2030-01-27 00:00:00,Udaipur,Udaipur,India,73.8961,24.617697,2944,33588869.0,0.0,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,115032.0,0.0,Southwest Airlines,United States,3,1,33588869.0
3,2137,3285,9698,2030-01-27 00:00:00,Zirku,Zirku,United Arab Emirates,53.077833,24.861542,2137,0.0,0.0,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,115032.0,0.0,Southwest Airlines,United States,3,1,0.0
3,2996,3285,9783,2030-01-27 00:00:00,Zia Intl,Dhaka,Bangladesh,90.397781,23.843333,2996,3109132.0,0.0,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,115032.0,0.0,Southwest Airlines,United States,3,2,3109132.0
3,3155,3285,9826,2030-01-27 00:00:00,Jalaluddin,Gorontalo,Indonesia,122.849858,0.637119,3155,4012991.0,0.0,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,115032.0,0.0,Southwest Airlines,United States,3,3,4012991.0
4,3268,3285,3070,2030-01-27 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,1705777.0,0.0,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,115032.0,0.0,China Eastern Airlines,China,4,2,1705777.0
5,3268,3285,4475,2030-01-27 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,2720984.0,0.0,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,115032.0,0.0,Air China,China,5,3,2720984.0
3,3268,3285,10209,2030-01-27 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,2344560.0,0.0,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,115032.0,0.0,Southwest Airlines,United States,3,3,2344560.0
3,2220,3285,10520,2030-01-27 00:00:00,Sungshan,Taipei,Taiwan,121.5525,25.069722,2220,0.0,0.0,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,115032.0,0.0,Southwest Airlines,United States,3,1,0.0
3,3827,3285,9611,2030-01-27 00:00:00,Adi Sumarmo Wiryokusumo,Solo City,Indonesia,110.756892,-7.516089,3827,3508180.0,0.0,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,115032.0,0.0,Southwest Airlines,United States,3,2,3508180.0
5,4011,3285,4044,2030-01-27 00:00:00,Ambouli International Airport,Djibouti,Djibouti,43.1594,11.5472,4011,69505.0,0.0,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,115032.0,0.0,Air China,China,5,1,69505.0
3,4011,3285,9724,2030-01-27 00:00:00,Ambouli International Airport,Djibouti,Djibouti,43.1594,11.5472,4011,2540257.0,0.0,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,115032.0,0.0,Southwest Airlines,United States,3,2,2540257.0
3,3095,3285,9798,2030-01-27 00:00:00,Cha Ian,Nakhon Si Thammarat,Thailand,99.955625,8.471147,3095,1763570.0,0.0,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,115032.0,0.0,Southwest Airlines,United States,3,3,1763570.0
3,3976,3285,9836,2030-01-27 00:00:00,Telluride,Telluride,United States,-107.90848,37.953759,3976,0.0,0.0,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,115032.0,0.0,Southwest Airlines,United States,3,2,0.0
3,3043,3285,9980,2030-01-27 00:00:00,Janakpur,Janakpur,Nepal,85.922394,26.708806,3043,1829984.0,0.0,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,115032.0,0.0,Southwest Airlines,United States,3,3,1829984.0
5,3925,3285,4340,2030-01-27 00:00:00,East 34th Street Heliport,New York,United States,-73.971944,40.7425,3925,0.0,0.0,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,115032.0,0.0,Air China,China,5,2,0.0
3,3925,3285,10015,2030-01-27 00:00:00,East 34th Street Heliport,New York,United States,-73.971944,40.7425,3925,0.0,0.0,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,115032.0,0.0,Southwest Airlines,United States,3,1,0.0
3,3988,3285,10027,2030-01-27 00:00:00,Levuka Airfield,Levuka,Fiji,178.83333,-17.68333,3988,2160810.0,0.0,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,115032.0,0.0,Southwest Airlines,United States,3,1,2160810.0
3,3039,3285,10061,2030-01-27 00:00:00,Wattay Intl,Vientiane,Laos,102.563256,17.988322,3039,1074567.0,0.0,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,115032.0,0.0,Southwest Airlines,United States,3,1,1074567.0
3,2954,3285,10347,2030-01-27 00:00:00,Phnom Penh Intl,Phnom-penh,Cambodia,104.844139,11.546556,2954,142206.0,0.0,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,115032.0,0.0,Southwest Airlines,United States,3,2,142206.0
4,3146,3285,3192,2030-01-27 00:00:00,Taungoo,Taungoo,Burma,96.401239,19.031275,3146,0.0,0.0,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,115032.0,0.0,China Eastern Airlines,China,4,1,0.0
3,3146,3285,10349,2030-01-27 00:00:00,Taungoo,Taungoo,Burma,96.401239,19.031275,3146,0.0,0.0,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,115032.0,0.0,Southwest Airlines,United States,3,1,0.0
5,3922,3285,4629,2030-01-27 00:00:00,Domododevo,Moscow,Russia,37.906111,55.408611,3922,6618889.0,0.0,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,115032.0,0.0,Air China,China,5,1,6618889.0
3,3922,3285,10448,2030-01-27 00:00:00,Domododevo,Moscow,Russia,37.906111,55.408611,3922,7935911.0,0.0,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,115032.0,0.0,Southwest Airlines,United States,3,1,7935911.0
4,3999,3285,3351,2030-01-27 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,0.0,0.0,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,115032.0,0.0,China Eastern Airlines,China,4,3,0.0
3,2995,3285,9663,2030-01-27 00:00:00,Tejgaon,Dhaka,Bangladesh,90.382689,23.778783,2995,1707855.0,0.0,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,115032.0,0.0,Southwest Airlines,United States,3,2,1707855.0
3,3108,3285,9664,2030-01-27 00:00:00,Mara Lodges,Mara Lodges,Kenya,35.099931,-1.183581,3108,1642488.0,0.0,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,115032.0,0.0,Southwest Airlines,United States,3,1,1642488.0
5,5248,3285,3954,2030-01-27 00:00:00,Muren Airport,Muren,Mongolia,100.099,49.6633,5248,2463658.0,0.0,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,115032.0,0.0,Air China,China,5,3,2463658.0
3,5248,3285,9673,2030-01-27 00:00:00,Muren Airport,Muren,Mongolia,100.099,49.6633,5248,1637439.0,0.0,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,115032.0,0.0,Southwest Airlines,United States,3,2,1637439.0
5,3946,3285,3985,2030-01-27 00:00:00,EuroAirport Basel-Mulhouse-Freiburg,Basel,Switzerland,7.529167,47.59,3946,8601932.0,0.0,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,115032.0,0.0,Air China,China,5,3,8601932.0
3,3946,3285,9689,2030-01-27 00:00:00,EuroAirport Basel-Mulhouse-Freiburg,Basel,Switzerland,7.529167,47.59,3946,7726391.0,0.0,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,115032.0,0.0,Southwest Airlines,United States,3,1,7726391.0
3,7349,3285,9857,2030-01-27 00:00:00,Magan,Yakutsk,Russia,129.3334,62.0626,7349,7296628.0,0.0,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,115032.0,0.0,Southwest Airlines,United States,3,3,7296628.0
3,5385,3285,9862,2030-01-27 00:00:00,HLP HQ GT,Paetz,Germany,13.6667,52.2361,5385,5864308.0,5.0,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,115032.0,0.0,Southwest Airlines,United States,3,1,5864308.0
5,6102,3285,4342,2030-01-27 00:00:00,Lively Settlement Airstrip,Lively Island,Falkland Islands,-58.47,-52.03,6102,0.0,0.0,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,115032.0,0.0,Air China,China,5,2,0.0
3,6102,3285,10022,2030-01-27 00:00:00,Lively Settlement Airstrip,Lively Island,Falkland Islands,-58.47,-52.03,6102,0.0,0.0,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,115032.0,0.0,Southwest Airlines,United States,3,1,0.0
3,4038,3285,10030,2030-01-27 00:00:00,Petersburg James A. Johnson,Petersburg,United States,-132.945278,56.801667,4038,0.0,0.0,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,115032.0,0.0,Southwest Airlines,United States,3,2,0.0
3,2962,3285,9559,2030-01-27 00:00:00,Bhubaneshwar,Bhubaneswar,India,85.817781,20.244364,2962,33814218.0,0.0,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,115032.0,0.0,Southwest Airlines,United States,3,3,33814218.0
3,3828,3285,9563,2030-01-27 00:00:00,Chiang Mai Intl,Chiang Mai,Thailand,98.962644,18.766847,3828,2130168.0,0.0,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,115032.0,0.0,Southwest Airlines,United States,3,1,2130168.0
3,3130,3285,10056,2030-01-27 00:00:00,Lanywa,Lanywa,Burma,94.822617,20.940361,3130,0.0,0.0,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,115032.0,0.0,Southwest Airlines,United States,3,3,0.0
3,6703,3285,10189,2030-01-27 00:00:00,TCO,Tengiz,Kazakhstan,53.4275,46.303056,6703,2405586.0,0.0,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,115032.0,0.0,Southwest Airlines,United States,3,3,2405586.0
3,6436,3285,10502,2030-01-27 00:00:00,Chkalovsky Airport,Shchyolkovo,Russia,38.061667,55.878333,6436,6188190.0,0.0,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,115032.0,0.0,Southwest Airlines,United States,3,3,6188190.0
3,3038,3285,10575,2030-01-27 00:00:00,Sam Neua,Sam Neua,Laos,104.066583,20.418358,3038,965970.0,0.0,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,115032.0,0.0,Southwest Airlines,United States,3,3,965970.0
3,3786,3290,9531,2030-01-27 00:00:00,Robins Afb,Macon,United States,-83.59185,32.640144,3786,0.0,0.0,Xiaoshan,Hangzhou,China,120.434453,30.229503,3290,115032.0,0.0,Southwest Airlines,United States,3,1,0.0
3,2996,3290,9786,2030-01-27 00:00:00,Zia Intl,Dhaka,Bangladesh,90.397781,23.843333,2996,1599892.0,0.0,Xiaoshan,Hangzhou,China,120.434453,30.229503,3290,115032.0,0.0,Southwest Airlines,United States,3,2,1599892.0
4,3268,3290,3090,2030-01-27 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,101851.0,0.0,Xiaoshan,Hangzhou,China,120.434453,30.229503,3290,115032.0,0.0,China Eastern Airlines,China,4,1,101851.0
5,3268,3290,4481,2030-01-27 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,277841.0,0.0,Xiaoshan,Hangzhou,China,120.434453,30.229503,3290,115032.0,0.0,Air China,China,5,1,277841.0
3,3268,3290,10216,2030-01-27 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,1410714.0,0.0,Xiaoshan,Hangzhou,China,120.434453,30.229503,3290,115032.0,0.0,Southwest Airlines,United States,3,1,1410714.0
3,2220,3290,10521,2030-01-27 00:00:00,Sungshan,Taipei,Taiwan,121.5525,25.069722,2220,0.0,0.0,Xiaoshan,Hangzhou,China,120.434453,30.229503,3290,115032.0,0.0,Southwest Airlines,United States,3,1,0.0
5,4267,3290,3819,2030-01-27 00:00:00,Yuzhny,Ivanovo,Russia,40.940833,56.939444,4267,8103645.0,0.0,Xiaoshan,Hangzhou,China,120.434453,30.229503,3290,115032.0,0.0,Air China,China,5,2,8103645.0
4,3039,3290,2924,2030-01-27 00:00:00,Wattay Intl,Vientiane,Laos,102.563256,17.988322,3039,1866159.0,0.0,Xiaoshan,Hangzhou,China,120.434453,30.229503,3290,115032.0,0.0,China Eastern Airlines,China,4,1,1866159.0
3,2309,3290,9589,2030-01-27 00:00:00,Macomb Municipal Airport,Macomb,United States,-90.6523889,40.5200833,2309,0.0,0.0,Xiaoshan,Hangzhou,China,120.434453,30.229503,3290,115032.0,0.0,Southwest Airlines,United States,3,2,0.0
3,5214,3290,10097,2030-01-27 00:00:00,Yam Island Airport,Yam Island,Australia,142.776,-9.90111,5214,0.0,0.0,Xiaoshan,Hangzhou,China,120.434453,30.229503,3290,115032.0,0.0,Southwest Airlines,United States,3,2,0.0
